Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff,Std_dev
7.45,1.393,0.454,891.0,551.5,0.766,1.48226,0.00038
5.64,1.163,0.408,579.7,361.0,0.973,1.44556,0.00036
8.66,1.476,0.462,600.7,363.4,0.972,1.57828,0.00045
4.73,1.14,0.485,1702.0,471.7,0.876,1.14296,0.00042
2.67,1.288,0.568,1416.2,402.4,0.943,1.0457,0.00042
8.5,1.681,0.497,855.7,413.5,0.934,1.59183,0.0004
2.36,1.676,0.381,773.2,567.5,0.737,1.29541,0.00037
5.97,1.448,0.354,1057.3,495.6,0.848,1.549,0.00042
7.99,1.895,0.644,1521.2,508.6,0.831,1.49919,0.00037
1.64,1.072,0.376,1494.5,583.6,0.703,1.09597,0.00043
2.42,1.864,0.534,624.5,319.4,0.996,1.34436,0.00041
6.68,1.511,0.625,349.3,313.8,0.998,1.36955,0.00038
4.66,1.485,0.428,736.2,315.3,0.998,1.5052,0.00041
4.51,1.295,0.405,704.0,407.5,0.939,1.46789,0.00039
3.59,1.282,0.502,672.6,577.0,0.717,1.21541,0.00042
8.53,1.888,0.377,1187.3,596.4,0.67,1.61325,0.00041
2.01,1.433,0.559,614.6,457.6,0.891,1.18312,0.0004
5.37,1.617,0.448,1715.1,561.0,0.749,1.49808,0.00042
6.2,1.566,0.335,1293.8,464.7,0.884,1.5419,0.00037
2.4,1.619,0.262,474.2,470.2,0.878,1.08041,0.00037
5.23,1.393,0.541,414.3,393.5,0.95,1.3783,0.0004
7.86,1.493,0.665,443.1,431.5,0.917,1.26961,0.00038
8.48,1.78,0.322,463.9,380.8,0.96,1.56397,0.00035
3.22,1.253,0.506,833.7,434.8,0.914,1.21667,0.00045
8.14,1.964,0.549,1179.1,467.0,0.881,1.5953,0.00039
8.48,1.18,0.337,870.3,477.5,0.87,1.56702,0.00041
5.27,1.702,0.314,1519.6,479.5,0.867,1.45296,0.00037
3.88,1.889,0.452,533.2,463.3,0.885,1.45794,0.00043
6.5,1.86,0.652,514.8,370.9,0.967,1.51315,0.00039
2.08,1.022,0.376,558.0,417.1,0.93,1.20428,0.0004
8.8,1.001,0.328,1272.8,506.7,0.834,1.46259,0.00036
2.67,1.283,0.252,1461.3,577.5,0.716,1.27647,0.00041
1.35,1.104,0.313,778.0,371.7,0.966,1.11783,0.00043
8.36,1.651,0.518,967.7,454.9,0.894,1.55797,0.00039
2.27,1.972,0.686,1383.5,381.0,0.96,1.30048,0.00044
8.17,1.22,0.332,527.6,371.4,0.966,1.60082,0.00039
7.17,1.276,0.337,800.3,328.6,0.992,1.58333,0.00037
6.25,1.678,0.422,301.9,301.2,1.003,1.57704,0.00037
1.29,1.212,0.3,1167.5,319.0,0.996,1.04173,0.00035
7.79,1.437,0.337,1657.9,365.0,0.971,1.58825,0.0004
2.95,1.009,0.378,1390.9,555.1,0.76,1.17869,0.00043
2.61,1.699,0.437,855.0,539.5,0.786,1.35173,0.00043
1.96,1.116,0.397,336.9,306.2,1.001,1.24587,0.00042
3.45,1.461,0.387,1139.2,536.6,0.791,1.42002,0.0004
4.84,1.915,0.205,709.4,530.9,0.8,1.08738,0.00034
7.1,1.706,0.204,862.7,312.5,0.999,1.2474,0.00039
1.72,1.414,0.417,1246.3,408.2,0.938,1.21302,0.0004
5.46,1.392,0.506,1134.8,310.3,1.0,1.42422,0.00037
6.72,1.751,0.634,1055.4,375.1,0.964,1.47281,0.00038
2.41,1.84,0.843,796.3,544.8,0.778,0.98974,0.00046
5.11,1.709,0.369,737.9,406.6,0.939,1.49629,0.00039
7.79,1.988,0.606,470.8,436.8,0.912,1.59065,0.00038
4.71,1.65,0.738,1078.3,562.2,0.747,1.11092,0.00041
7.99,1.244,0.551,1432.3,550.7,0.768,1.17084,0.00039
8.91,1.903,0.617,773.5,389.6,0.953,1.57643,0.00035
5.32,1.532,0.644,415.3,409.5,0.937,1.30291,0.00036
5.19,1.711,0.323,824.1,563.0,0.746,1.48937,0.00037
8.85,1.65,0.684,1327.0,344.2,0.984,1.36982,0.00037
7.44,1.949,0.438,1507.3,576.1,0.719,1.58854,0.00037
7.45,1.192,0.326,1176.5,391.0,0.952,1.56741,0.00039
6.85,1.125,0.262,620.8,532.1,0.798,1.57281,0.00038
3.15,1.991,0.623,910.3,301.8,1.003,1.41864,0.00039
2.49,1.189,0.334,388.6,375.4,0.964,1.34567,0.00041
8.76,1.715,0.274,633.8,467.5,0.881,1.54159,0.00035
7.49,1.964,0.718,1081.3,442.3,0.907,1.47527,0.00038
1.07,1.698,0.535,835.7,581.7,0.707,1.05712,0.00044
5.94,1.77,0.575,1283.7,588.1,0.692,1.4514,0.00038
3.83,1.097,0.232,1266.2,484.2,0.862,1.40475,0.00041
6.44,1.086,0.453,1151.1,311.1,0.999,1.25838,0.00039
2.53,1.992,0.615,1608.3,514.8,0.823,1.33684,0.00044
6.41,1.441,0.508,486.0,434.2,0.915,1.47449,0.00041
2.56,1.571,0.285,1535.6,443.5,0.906,1.1687,0.00041
8.74,1.514,0.478,1032.6,480.4,0.866,1.54548,0.00036
3.04,1.602,0.53,1241.2,315.5,0.998,1.3805,0.00042
3.52,1.099,0.447,1510.6,531.2,0.799,1.13459,0.00039
3.33,1.572,0.215,337.6,334.1,0.989,1.05652,0.00039
5.1,1.446,0.224,390.2,323.0,0.994,1.33122,0.00042
4.87,1.685,0.51,1328.0,559.4,0.752,1.46594,0.00042
5.32,1.052,0.321,1339.7,307.2,1.001,1.47761,0.00039
5.12,1.751,0.359,1446.0,374.3,0.964,1.46525,0.00043
4.73,1.63,0.411,1134.3,414.5,0.933,1.50222,0.00039
6.36,1.534,0.682,1275.8,422.3,0.926,1.20684,0.00039
2.78,1.099,0.233,347.4,315.1,0.998,1.29463,0.0004
5.32,1.71,0.368,1285.5,340.0,0.986,1.49179,0.00034
2.81,1.363,0.584,731.9,399.9,0.945,1.13967,0.00041
1.52,1.093,0.236,482.8,308.7,1.0,1.05073,0.00037
2.02,1.318,0.429,1694.0,453.1,0.896,1.2413,0.00038
3.7,1.719,0.738,1379.3,547.9,0.773,1.1425,0.00044
5.43,1.171,0.45,899.9,452.4,0.897,1.3294,0.00042
6.57,1.611,0.304,1209.9,544.1,0.779,1.53998,0.00037
4.43,1.988,0.414,667.5,434.6,0.914,1.44419,0.00039
7.18,1.017,0.351,1514.1,558.5,0.754,1.37614,0.00041
2.99,1.367,0.508,1167.4,560.7,0.75,1.24086,0.00045
8.97,1.971,0.463,898.4,430.6,0.918,1.62648,0.00035
1.65,1.897,0.843,631.2,460.1,0.889,1.02293,0.00047
4.82,1.274,0.407,1635.3,513.3,0.825,1.42272,0.00039
8.65,1.671,0.562,740.0,379.4,0.961,1.54823,0.00036
4.57,1.035,0.227,515.9,490.3,0.854,1.47944,0.0004
7.22,1.294,0.517,1225.8,547.9,0.773,1.29009,0.00043
5.15,1.528,0.69,1348.4,426.2,0.922,1.14384,0.00041
3.11,1.07,0.349,1420.0,479.6,0.867,1.32721,0.00036
1.08,1.928,0.847,1754.0,516.4,0.821,0.89019,0.00042
6.07,1.113,0.243,1502.3,312.9,0.999,1.52602,0.00034
8.69,1.531,0.557,1079.2,580.5,0.71,1.40964,0.00042
2.63,1.893,0.607,799.7,543.8,0.779,1.34802,0.00044
3.51,1.404,0.306,945.0,382.9,0.958,1.38302,0.00038
7.83,1.753,0.372,624.7,308.1,1.001,1.58483,0.00037
2.99,1.388,0.407,1642.2,395.2,0.949,1.37561,0.0004
4.96,1.998,0.277,788.9,416.3,0.931,1.23816,0.00041
2.4,1.765,0.521,614.8,476.6,0.871,1.34312,0.00042
4.79,1.733,0.654,874.1,498.9,0.844,1.37141,0.00031
7.02,1.806,0.504,352.6,303.8,1.002,1.59744,0.00042
6.3,1.787,0.251,1389.3,351.6,0.979,1.32259,0.00046
7.86,1.787,0.512,784.4,520.7,0.815,1.58038,0.00043
3.76,1.051,0.362,1756.7,574.0,0.724,1.27888,0.00043
6.65,1.616,0.312,1470.4,324.1,0.994,1.5108,0.00038
7.43,1.722,0.348,1007.5,521.4,0.814,1.58126,0.0004
1.71,1.194,0.227,1369.7,535.6,0.792,1.05767,0.00033
5.83,1.493,0.358,839.1,514.6,0.823,1.54894,0.0004
8.6,1.134,0.232,323.0,322.9,0.995,1.61264,0.00036
6.61,1.641,0.579,1054.0,536.9,0.79,1.43853,0.00039
5.78,1.776,0.521,1499.4,431.0,0.918,1.5287,0.00039
2.9,1.093,0.403,1513.9,452.8,0.896,1.2404,0.00043
7.68,1.765,0.769,518.9,374.2,0.964,1.32839,0.00038
4.21,1.335,0.577,1339.2,529.0,0.802,1.11895,0.00042
8.84,1.961,0.774,579.3,328.8,0.992,1.46887,0.00041
4.03,1.762,0.274,1320.0,523.7,0.81,1.28635,0.00042
5.14,1.276,0.326,1488.7,387.6,0.955,1.50761,0.0004
5.05,1.945,0.564,1210.3,567.5,0.737,1.49567,0.00036
6.03,1.798,0.829,1685.3,394.8,0.949,1.16315,0.00043
4.37,1.833,0.5,416.2,397.9,0.947,1.50564,0.00039
7.34,1.317,0.486,580.8,569.3,0.733,1.38587,0.00041
8.8,1.719,0.581,635.4,457.0,0.892,1.53951,0.00038
6.82,1.575,0.602,492.0,412.6,0.934,1.43293,0.0004
8.95,1.232,0.396,1236.5,555.5,0.759,1.48473,0.00034
6.14,1.824,0.226,895.4,448.4,0.901,1.25725,0.00037
2.32,1.389,0.25,362.3,350.9,0.98,1.11706,0.00039
8.14,1.316,0.451,813.7,460.4,0.888,1.48915,0.00037
3.46,1.944,0.549,1109.1,436.0,0.913,1.43718,0.00039
7.46,1.786,0.579,825.9,578.6,0.714,1.49919,0.00034
2.61,1.812,0.489,345.8,326.9,0.993,1.36326,0.00039
2.26,1.139,0.303,828.8,479.8,0.867,1.29251,0.00036
7.96,1.447,0.489,317.3,314.4,0.998,1.54791,0.00044
8.95,1.584,0.381,1396.8,557.7,0.755,1.6078,0.00042
1.22,1.877,0.846,719.6,451.6,0.898,0.93071,0.00044
8.19,1.342,0.473,1210.9,592.7,0.68,1.39674,0.00041
1.02,1.769,0.775,690.8,528.3,0.803,0.8927,0.0004
8.49,1.784,0.453,388.2,357.7,0.976,1.62878,0.00036
5.19,1.595,0.426,545.1,413.7,0.933,1.53647,0.00037
2.52,1.421,0.428,975.8,316.7,0.997,1.34519,0.00039
4.3,1.035,0.272,678.9,356.2,0.976,1.47643,0.00042
3.67,1.749,0.286,1560.8,334.8,0.989,1.2178,0.00043
1.58,1.589,0.204,1223.2,451.1,0.898,0.69486,0.00026
8.38,1.403,0.423,1665.7,494.2,0.85,1.53771,0.00044
8.4,1.908,0.786,1662.0,530.5,0.8,1.33194,0.0004
7.25,1.388,0.609,1667.9,464.2,0.884,1.20739,0.00041
3.5,1.187,0.239,645.3,524.6,0.809,1.37723,0.00037
1.65,1.639,0.514,447.2,353.8,0.978,1.23142,0.00039
6.49,1.551,0.284,359.6,310.6,1.0,1.49787,0.00039
2.38,1.359,0.206,441.9,377.5,0.962,1.00357,0.00037
8.82,1.612,0.724,951.1,440.3,0.909,1.26351,0.00037
4.73,1.832,0.767,947.5,560.0,0.751,1.23115,0.00041
4.47,1.568,0.471,1439.6,491.9,0.852,1.46244,0.00042
6.7,1.152,0.28,1749.8,419.9,0.928,1.55205,0.00039
2.08,1.121,0.468,511.4,457.2,0.892,1.08058,0.00045
6.57,1.541,0.328,1172.1,429.6,0.919,1.55188,0.00036
4.91,1.395,0.342,1129.6,324.3,0.994,1.50283,0.00038
5.47,1.961,0.644,414.8,407.0,0.939,1.5229,0.00037
3.98,1.799,0.785,537.5,397.1,0.947,1.22811,0.0004
8.63,1.203,0.44,1030.7,430.4,0.918,1.43356,0.00039
5.76,1.247,0.21,764.0,570.5,0.731,1.48386,0.00034
3.66,1.671,0.401,402.2,353.8,0.978,1.43609,0.00038
8.37,1.893,0.623,482.6,342.7,0.984,1.57773,0.0003
7.46,1.387,0.363,521.3,420.8,0.927,1.59699,0.00039
2.04,1.765,0.346,438.7,306.4,1.001,1.10603,0.00034
4.11,1.009,0.321,1042.4,462.9,0.886,1.40191,0.00047
8.22,1.222,0.359,1388.5,488.0,0.857,1.5411,0.00041
4.74,1.746,0.608,1270.4,386.2,0.956,1.44307,0.00039
6.26,1.479,0.432,484.8,377.5,0.962,1.56076,0.00039
7.85,1.562,0.22,896.0,381.7,0.959,1.42295,0.00038
3.36,1.771,0.764,1679.1,578.7,0.714,1.09337,0.00042
1.08,1.209,0.255,1730.0,559.1,0.753,0.91586,0.00036
2.09,1.602,0.334,1215.2,310.9,1.0,1.14901,0.00038
2.3,1.835,0.735,1270.8,587.5,0.693,1.13328,0.00042
3.71,1.613,0.545,1703.3,466.8,0.882,1.3857,0.00042
6.05,1.166,0.496,1315.5,321.9,0.995,1.22979,0.00038
2.6,1.309,0.547,1497.7,343.7,0.984,1.14103,0.00044
2.85,1.544,0.386,886.8,454.7,0.894,1.36479,0.00038
7.74,1.247,0.326,1362.4,396.2,0.948,1.58051,0.00043
2.06,1.969,0.238,925.2,515.3,0.822,0.79005,0.0003
4.39,1.89,0.433,558.9,341.7,0.985,1.4666,0.00036
4.43,1.613,0.687,493.9,454.2,0.895,1.249,0.00038
6.54,1.383,0.321,1538.9,537.2,0.79,1.55519,0.00039
7.4,1.977,0.546,1663.7,460.1,0.889,1.57807,0.00042
6.02,1.81,0.513,1122.8,324.0,0.994,1.55231,0.00036
4.95,1.157,0.41,1128.4,327.1,0.993,1.4048,0.00051
3.28,1.788,0.733,1011.8,548.4,0.772,1.20303,0.00042
1.77,1.375,0.292,890.1,433.9,0.915,1.11391,0.00036
8.76,1.384,0.211,1065.3,446.8,0.903,1.52065,0.00037
3.67,1.087,0.212,463.0,340.4,0.986,1.35484,0.00039
1.59,1.479,0.558,581.1,445.8,0.904,1.15827,0.0004
1.73,1.122,0.385,656.7,483.9,0.862,1.18776,0.00043
6.69,1.662,0.611,571.5,307.5,1.001,1.4804,0.00043
5.07,1.785,0.453,968.3,545.7,0.776,1.52237,0.00038
6.79,1.728,0.559,885.5,498.2,0.845,1.51725,0.00039
7.21,1.955,0.756,406.3,397.1,0.947,1.46276,0.00043
8.13,1.432,0.349,883.7,455.2,0.894,1.60672,0.0004
8.43,1.323,0.382,1175.7,596.0,0.671,1.52012,0.00039
5.75,1.492,0.588,1629.8,546.6,0.775,1.28688,0.0004
3.27,1.576,0.265,634.6,477.5,0.87,1.24327,0.00034
1.66,1.017,0.377,1757.8,529.3,0.802,1.07258,0.00038
2.15,1.91,0.255,1495.6,363.6,0.972,0.82505,0.00032
3.35,1.915,0.589,1414.9,417.3,0.93,1.41936,0.00041
5.1,1.42,0.482,1738.9,401.1,0.944,1.43566,0.0004
1.39,1.177,0.456,1546.1,445.5,0.904,1.04573,0.00036
1.52,1.128,0.422,993.5,402.3,0.943,1.1125,0.00044
5.83,1.342,0.245,1457.4,584.2,0.701,1.50774,0.00037
3.33,1.739,0.557,1551.8,335.8,0.988,1.40819,0.00039
7.36,1.589,0.605,1613.6,485.0,0.861,1.38921,0.00044
8.63,1.117,0.432,882.5,569.5,0.733,1.32488,0.00039
6.68,1.435,0.477,581.3,392.8,0.951,1.51596,0.00035
1.52,1.243,0.222,947.1,561.7,0.748,0.98377,0.00035
2.3,1.894,0.837,865.1,438.0,0.911,1.09566,0.00039
3.24,1.829,0.729,747.2,466.9,0.881,1.28184,0.00042
8.53,1.877,0.313,936.6,466.8,0.882,1.54249,0.00043
7.7,1.733,0.505,1465.3,349.9,0.98,1.57785,0.00038
4.3,1.961,0.732,820.6,305.9,1.001,1.41808,0.00043
5.83,1.688,0.318,470.1,381.1,0.959,1.4851,0.00038
5.05,1.261,0.462,1386.9,427.7,0.921,1.36782,0.00045
6.99,1.347,0.342,1453.6,526.9,0.806,1.55967,0.00039
6.08,1.117,0.48,1521.8,300.9,1.003,1.20412,0.00042
4.35,1.735,0.518,1156.1,300.9,1.003,1.4848,0.00036
4.72,1.831,0.31,1200.9,306.4,1.001,1.3329,0.00042
1.62,1.371,0.319,579.2,555.3,0.76,1.1544,0.00035
1.96,1.127,0.367,1661.8,335.0,0.989,1.23209,0.00043
1.28,1.951,0.316,913.6,427.3,0.921,0.77034,0.00028
5.75,1.495,0.316,1105.1,477.8,0.869,1.52483,0.00038
4.09,1.462,0.661,328.1,313.3,0.999,1.16515,0.00046
7.43,1.379,0.226,1743.3,331.5,0.99,1.47859,0.00041
5.19,1.791,0.779,1632.1,425.0,0.923,1.22476,0.00035
4.68,1.366,0.575,456.6,431.6,0.917,1.25457,0.00041
1.79,1.411,0.359,1451.3,532.1,0.798,1.20232,0.00044
6.69,1.611,0.457,898.8,440.6,0.909,1.56427,0.00037
1.07,1.922,0.864,1196.0,472.1,0.876,0.88449,0.0004
8.85,1.13,0.212,1518.2,417.5,0.93,1.58679,0.0004
7.06,1.325,0.407,1232.9,300.7,1.003,1.53958,0.00042
8.98,1.413,0.328,659.2,581.9,0.706,1.61805,0.00038
4.98,1.555,0.479,1163.0,312.6,0.999,1.49798,0.00038
7.48,1.028,0.347,1772.7,566.9,0.738,1.38758,0.00038
2.66,1.806,0.282,1500.6,496.2,0.847,1.09678,0.00035
6.74,1.581,0.546,1171.4,590.7,0.685,1.41432,0.00042
7.83,1.69,0.608,711.6,448.0,0.901,1.4867,0.00039
1.31,1.42,0.566,1220.8,380.6,0.96,1.05362,0.00039
3.11,1.098,0.278,509.1,327.1,0.993,1.39268,0.00043
1.18,1.788,0.297,1735.5,414.8,0.932,0.74626,0.00031
5.63,1.175,0.2,798.9,497.8,0.845,1.45839,0.00038
7.38,1.327,0.324,1291.1,545.4,0.777,1.57244,0.00034
2.4,1.617,0.438,306.0,303.6,1.002,1.33671,0.00037
7.01,1.023,0.201,489.1,478.9,0.868,1.56557,0.00035
4.11,1.439,0.368,478.4,304.8,1.002,1.47806,0.0004
8.49,1.896,0.264,999.4,451.6,0.898,1.44742,0.0004
8.15,1.586,0.502,748.9,543.2,0.78,1.53042,0.0004
7.98,1.332,0.351,1128.6,327.1,0.993,1.59467,0.00045
8.08,1.439,0.246,739.6,508.8,0.831,1.56327,0.00037
4.8,1.392,0.513,1708.1,399.3,0.945,1.36831,0.00041
6.48,1.467,0.487,1558.2,469.9,0.878,1.4729,0.00041
3.69,1.224,0.432,594.4,463.6,0.885,1.36161,0.0005
3.56,1.658,0.322,1045.6,462.6,0.886,1.34729,0.00038
6.58,1.345,0.455,1260.4,583.7,0.702,1.41027,0.0004
1.68,1.37,0.569,1793.1,566.1,0.74,0.98512,0.00044
2.1,1.76,0.239,1264.0,522.7,0.812,0.89913,0.00029
3.65,1.19,0.477,580.5,462.5,0.886,1.23979,0.00038
6.68,1.136,0.204,1266.1,356.6,0.976,1.50115,0.00038
4.11,1.303,0.464,1423.8,330.1,0.991,1.3785,0.00041
5.75,1.173,0.482,1671.0,504.9,0.836,1.21401,0.0004
6.35,1.554,0.505,491.3,306.5,1.001,1.53793,0.00038
3.35,1.683,0.766,1185.2,572.5,0.727,1.01154,0.00031
5.91,1.025,0.273,1623.9,383.4,0.958,1.51672,0.00039
8.64,1.833,0.606,1627.9,378.6,0.961,1.54391,0.00042
7.86,1.836,0.377,678.1,504.3,0.837,1.59825,0.00039
8.86,1.734,0.785,1097.3,504.7,0.836,1.2429,0.00041
5.76,1.502,0.21,1568.6,379.0,0.961,1.30414,0.00039
3.64,1.152,0.27,1754.0,402.4,0.943,1.4024,0.00041
4.63,1.252,0.307,1733.6,491.4,0.853,1.47625,0.00036
2.86,1.607,0.683,818.1,322.7,0.995,1.19591,0.00044
6.68,1.215,0.308,1441.2,375.1,0.964,1.55726,0.00039
1.59,1.776,0.376,650.5,491.8,0.853,1.08178,0.00033
5.48,1.169,0.275,522.5,364.3,0.971,1.53351,0.00042
3.48,1.717,0.35,1145.7,395.8,0.948,1.34637,0.00041
1.81,1.424,0.367,1635.6,371.9,0.966,1.19537,0.00038
7.29,1.356,0.525,1337.0,510.9,0.828,1.34688,0.00037
8.34,1.388,0.378,1606.7,595.8,0.672,1.53897,0.00042
1.49,1.265,0.271,526.8,409.1,0.937,1.04411,0.00033
1.11,1.452,0.442,646.4,486.5,0.859,1.07018,0.00033
7.21,1.772,0.363,1059.8,349.1,0.981,1.55476,0.00036
6.79,1.484,0.3,1146.5,352.8,0.979,1.5406,0.0004
4.54,1.095,0.23,602.3,598.3,0.664,1.47746,0.00039
3.56,1.646,0.415,384.9,332.7,0.99,1.43991,0.00043
7.47,1.744,0.63,441.8,360.5,0.974,1.50943,0.00044
3.64,1.161,0.444,879.7,313.8,0.998,1.3049,0.00047
5.41,1.829,0.201,544.4,522.0,0.813,1.15471,0.00039
7.28,1.68,0.363,656.2,417.4,0.93,1.58412,0.00031
1.05,1.584,0.203,773.2,430.3,0.918,0.5259,0.0002
7.28,1.37,0.4,1707.9,347.6,0.982,1.55213,0.00037
1.91,1.166,0.416,460.0,335.0,0.989,1.23464,0.00044
7.78,1.15,0.505,908.0,321.7,0.995,1.23396,0.00042
8.32,1.222,0.204,1426.6,527.8,0.804,1.55949,0.00033
6.87,1.155,0.493,1062.4,536.8,0.791,1.19432,0.00039
2.67,1.954,0.346,1235.4,307.1,1.001,1.13461,0.00037
5.27,1.751,0.338,1005.7,527.7,0.804,1.48726,0.00039
2.68,1.781,0.781,713.5,497.2,0.846,1.11114,0.00046
7.36,1.969,0.388,537.7,517.2,0.819,1.57892,0.00033
8.34,1.136,0.444,1509.0,493.9,0.85,1.32708,0.00042
4.73,1.452,0.516,1636.5,554.4,0.761,1.35035,0.00037
7.91,1.213,0.526,499.2,337.4,0.987,1.28328,0.0004
1.53,1.522,0.45,1525.5,442.2,0.907,1.17065,0.0004
4.16,1.031,0.319,396.8,335.8,0.988,1.45744,0.0004
7.23,1.366,0.565,367.1,349.6,0.98,1.35872,0.00037
1.73,1.586,0.53,1687.1,516.2,0.821,1.19513,0.00044
2.96,1.891,0.817,552.3,508.1,0.832,1.16447,0.00044
3.07,1.773,0.796,693.1,388.4,0.954,1.13035,0.00045
4.24,1.561,0.563,1197.2,332.9,0.99,1.40211,0.00041
3.6,1.834,0.65,540.7,416.7,0.931,1.40842,0.00039
8.31,1.88,0.643,336.6,305.0,1.002,1.56735,0.00043
2.18,1.698,0.378,1475.9,567.8,0.736,1.24954,0.00038
8.25,1.576,0.358,1157.8,414.2,0.933,1.60571,0.00041
4.59,1.155,0.349,939.9,324.7,0.994,1.47315,0.00031
7.84,1.865,0.34,1036.7,469.6,0.878,1.55542,0.0004
1.91,1.533,0.538,799.2,587.8,0.692,1.19352,0.00044
7.96,1.737,0.61,597.7,375.8,0.963,1.52421,0.00039
6.79,1.598,0.267,575.8,551.2,0.767,1.52202,0.00037
7.38,1.33,0.528,698.7,494.7,0.849,1.34767,0.00043
3.45,1.085,0.396,1736.2,586.7,0.695,1.21084,0.00041
8.36,1.759,0.671,1736.0,580.8,0.709,1.36495,0.0004
3.3,1.0,0.35,658.6,474.0,0.874,1.31626,0.00035
3.42,1.716,0.388,1627.1,494.3,0.85,1.39161,0.00038
2.25,1.69,0.692,357.2,350.3,0.98,1.2194,0.00041
4.74,1.834,0.42,919.3,419.6,0.928,1.49061,0.00038
6.87,1.072,0.383,752.5,505.4,0.835,1.40069,0.0004
3.16,1.783,0.596,735.4,413.7,0.933,1.39831,0.00044
5.81,1.244,0.375,1052.8,551.4,0.767,1.47747,0.00045
4.93,1.195,0.352,1174.1,515.0,0.822,1.46574,0.00039
1.47,1.788,0.212,883.4,409.9,0.937,0.59161,0.00024
1.31,1.563,0.304,1207.3,330.9,0.991,0.89901,0.00031
1.92,1.723,0.667,779.6,412.5,0.934,1.20483,0.00038
5.46,1.171,0.473,1134.0,540.7,0.784,1.22863,0.00041
1.86,1.719,0.743,840.5,527.2,0.805,1.0386,0.0004
4.53,1.242,0.292,1366.7,425.3,0.923,1.47329,0.00034
4.19,1.193,0.215,1290.8,375.3,0.964,1.35296,0.00041
1.33,1.244,0.435,1508.5,512.1,0.826,1.0832,0.00045
8.58,1.851,0.599,962.0,486.1,0.86,1.54952,0.00037
4.52,1.626,0.738,1430.5,398.6,0.946,1.12893,0.00038
5.24,1.081,0.31,706.7,468.6,0.88,1.49761,0.00037
6.41,1.393,0.218,1037.1,468.6,0.88,1.44573,0.0004
7.39,1.418,0.621,616.1,592.8,0.68,1.19626,0.00039
7.83,1.561,0.319,1660.4,528.5,0.803,1.58534,0.00037
5.4,1.711,0.476,662.3,510.4,0.829,1.53399,0.00038
2.69,1.516,0.687,645.5,480.5,0.866,1.03242,0.00042
1.04,1.145,0.284,1297.9,583.2,0.703,0.98193,0.00034
6.24,1.361,0.366,986.4,423.9,0.924,1.55305,0.00044
5.07,1.475,0.516,802.1,486.6,0.859,1.42553,0.0004
7.02,1.99,0.416,420.4,349.6,0.98,1.55875,0.00038
5.69,1.19,0.302,1699.8,440.4,0.909,1.51958,0.00039
4.79,1.117,0.244,510.1,491.7,0.853,1.49284,0.00034
2.74,1.5,0.654,1652.4,500.8,0.841,1.05994,0.00043
8.82,1.846,0.692,1641.8,522.6,0.812,1.42839,0.00041
4.02,1.931,0.632,1671.8,597.3,0.667,1.38232,0.00042
2.57,1.787,0.354,945.7,559.3,0.753,1.2671,0.00038
2.8,1.2,0.498,1306.3,326.0,0.993,1.15555,0.0004
2.74,1.03,0.266,770.4,558.7,0.754,1.34362,0.00042
8.27,1.05,0.344,1769.8,506.3,0.834,1.45178,0.00042
2.56,1.169,0.325,1059.3,335.3,0.988,1.33477,0.00037
8.47,1.838,0.569,1152.7,499.0,0.844,1.56023,0.00035
5.95,1.984,0.893,989.4,552.0,0.766,1.18089,0.0004
3.06,1.117,0.32,1150.6,388.1,0.954,1.37982,0.00041
7.15,1.58,0.637,1445.7,589.4,0.688,1.27531,0.00043
7.88,1.947,0.868,336.3,321.4,0.995,1.33538,0.0004
5.75,1.306,0.505,1321.6,438.0,0.911,1.33841,0.00041
1.97,1.327,0.218,1167.4,437.1,0.912,0.98886,0.00033
6.62,1.628,0.701,946.7,341.4,0.985,1.29628,0.00045
7.7,1.5,0.298,598.6,344.6,0.983,1.57276,0.00038
8.96,1.559,0.647,1037.2,337.3,0.987,1.37028,0.00043
5.63,1.999,0.597,951.7,374.4,0.964,1.54062,0.00036
6.72,1.028,0.292,1204.7,377.4,0.962,1.5326,0.00042
8.44,1.665,0.546,553.5,432.3,0.917,1.55579,0.00039
3.71,1.204,0.501,1373.9,567.0,0.738,1.11289,0.00039
7.9,1.232,0.281,485.0,419.8,0.928,1.60799,0.00038
1.71,1.874,0.369,1220.6,363.1,0.972,1.02772,0.00035
6.99,1.984,0.79,1421.9,417.5,0.93,1.39337,0.00042
5.45,1.541,0.444,389.0,318.1,0.997,1.54673,0.00042
7.11,1.101,0.283,1305.6,461.5,0.887,1.55819,0.00036
4.61,1.799,0.279,329.3,317.9,0.997,1.2781,0.0004
7.06,1.3,0.483,1219.7,464.5,0.884,1.39464,0.00039
5.36,1.6,0.304,352.0,323.8,0.994,1.45919,0.00036
7.02,1.88,0.784,1147.6,398.1,0.946,1.34801,0.00049
6.72,1.339,0.468,1309.4,339.7,0.986,1.46483,0.0004
7.51,1.073,0.405,1280.4,393.3,0.95,1.37446,0.00042
5.18,1.944,0.88,386.2,373.3,0.965,1.23749,0.00045
8.08,1.858,0.326,950.8,312.8,0.999,1.51826,0.00042
4.97,1.274,0.417,933.7,361.9,0.973,1.46324,0.00043
2.82,1.004,0.386,821.1,560.0,0.751,1.16,0.00044
6.29,1.538,0.209,1202.4,358.2,0.975,1.31344,0.00036
2.72,1.883,0.338,837.4,529.8,0.801,1.22299,0.00037
7.73,1.1,0.343,423.1,371.1,0.967,1.55011,0.00032
