Unnamed: 0,Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff,Std_dev,time_taken,vmvf,VolUranium,U_vmvf,TempDiff,TempRatio,FuelDist
2244,7.61,1.196,0.321,1646.8,404.4,0.941,1.56027,0.00093,13.120585,3.01001110388557,0.32371284861854593,0.10754540014841499,1242.4,4.072205736894165,0.5539999999999999
2245,2.52,1.723,0.692,848.4,382.4,0.959,1.23511,0.00102,14.552721,0.7924416746728068,1.5043956244686225,1.8984307268920153,466.0,2.2186192468619246,0.3390000000000002
2246,4.76,1.93,0.291,1787.3,434.0,0.915,1.28247,0.00084,15.505844,12.546751869321358,0.26603320749863724,0.02120335288921488,1353.3,4.118202764976958,1.3479999999999999
2247,8.64,1.401,0.56,1585.3,484.2,0.862,1.33755,0.00095,14.883107,0.7665145501002246,0.9852034561657593,1.2853030070165534,1101.1,3.2740603056588187,0.2809999999999999
2248,2.73,1.522,0.261,774.9,379.4,0.961,1.15176,0.00083,17.025305,9.311647779489027,0.21400843315519033,0.02298287459138988,395.5,2.0424354243542435,1.0
2249,7.84,1.045,0.373,535.2,389.2,0.953,1.44677,0.00097,15.837285,1.1508265958919708,0.4370866443012943,0.3798023489042862,146.00000000000006,1.3751284686536487,0.29899999999999993
2250,3.38,1.669,0.671,1600.1,324.5,0.994,1.2703,0.00094,14.198893,0.7824933865818661,1.4144738179449223,1.807649549760044,1275.6,4.930970724191063,0.32699999999999996
2251,2.56,1.259,0.307,327.9,327.9,0.992,1.32144,0.0008,15.977687,3.9242639465892384,0.2960919660081844,0.0754515929708377,0.0,1.0,0.6449999999999999
2252,3.4,1.945,0.715,663.3,499.0,0.844,1.35337,0.00105,14.481277,1.180594175129219,1.6060607043314417,1.3603833884371437,164.29999999999995,1.329258517034068,0.5150000000000001
2253,3.57,1.406,0.423,851.5,323.0,0.994,1.43426,0.00101,14.088165,2.2129305040771476,0.5621220319141681,0.2540170289480411,528.5,2.636222910216718,0.5599999999999999
2254,7.65,1.915,0.785,306.9,452.8,0.896,1.39681,0.00094,13.451752,0.7355900399372821,1.9359279329583705,2.631802808427683,-145.90000000000003,0.6777826855123674,0.345
2255,6.67,1.041,0.326,1712.6,416.9,0.931,1.47156,0.00093,15.133525,1.8437876450895445,0.33387590085290886,0.18108153709680272,1295.6999999999998,4.107939553849844,0.3889999999999999
2256,6.03,1.088,0.418,1263.7,340.9,0.985,1.33844,0.00094,15.630901,0.8488439934453491,0.5489116348058231,0.6466578535566483,922.8000000000001,3.7069521853916108,0.2520000000000001
2257,8.57,1.879,0.345,1659.4,338.0,0.987,1.5416,0.00086,12.323272,8.063960805425962,0.37392806559352504,0.04637027319650682,1321.4,4.909467455621302,1.189
2258,8.4,1.486,0.601,837.3,557.0,0.757,1.32258,0.0009,15.049049,0.7363479542733875,1.1347464080692868,1.5410464597393096,280.29999999999995,1.5032315978456015,0.28400000000000003
2259,7.47,1.236,0.394,727.1,578.7,0.714,1.46788,0.00093,14.792082,1.80476654824546,0.48768827717266516,0.27022236069633554,148.39999999999998,1.2564368411957836,0.44799999999999995
2260,2.81,1.997,0.241,922.3,426.5,0.922,0.88282,0.00077,19.969665,20.29616726450876,0.18246684291314877,0.008990211823501402,495.79999999999995,2.162485345838218,1.5150000000000001
2261,3.89,1.127,0.384,910.8,480.7,0.866,1.36462,0.00097,16.442546,1.4048842870329583,0.4632466863277365,0.32974010073533466,430.09999999999997,1.894736842105263,0.359
2262,7.97,1.754,0.556,1012.0,304.9,1.002,1.56179,0.00086,11.665689,1.940341654814097,0.9711793865601345,0.500519784312512,707.1,3.3191210232863235,0.6419999999999999
2263,3.32,1.421,0.553,918.3,477.1,0.87,1.26258,0.00083,15.499354,0.8730134590141023,0.9607273078016412,1.1004725046124655,441.19999999999993,1.9247537203940472,0.31499999999999995
2264,1.17,1.376,0.555,1169.5,462.3,0.886,0.99223,0.00097,18.528503,0.7286918239205282,0.9676890771219961,1.327981247155496,707.2,2.5297425913908715,0.2659999999999998
2265,6.21,1.308,0.412,1744.3,502.8,0.839,1.46291,0.00087,14.230633,1.8958014723109216,0.5332665033909457,0.2812881576365224,1241.5,3.4691726332537787,0.4840000000000001
2266,1.05,1.842,0.299,1365.8,588.8,0.69,0.77359,0.00062,24.266847,10.638952412900295,0.28086152482358107,0.026399359064997935,777.0,2.319633152173913,1.2440000000000002
2267,8.7,1.919,0.295,381.3,569.1,0.734,1.55877,0.00087,13.752042,12.021494659866319,0.27339710067865175,0.022742355124224792,-187.8,0.6700052714812862,1.3290000000000002
2268,1.08,1.642,0.314,774.3,358.5,0.975,0.80864,0.00064,20.674402,7.28568761382646,0.30974846927333927,0.04251465142226413,415.79999999999995,2.1598326359832636,1.0139999999999998
2269,4.38,1.484,0.203,833.6,439.5,0.91,1.20413,0.00092,19.473724,15.33235110552476,0.12946189166178182,0.008443707737369278,394.1,1.8967007963594995,1.0779999999999998
2270,7.96,1.238,0.405,874.8,359.4,0.974,1.51881,0.00094,14.182337,1.656032538943878,0.5152997350050659,0.3111652234404128,515.4,2.4340567612687813,0.42799999999999994
2271,5.1,1.227,0.438,1754.4,418.3,0.929,1.37488,0.0009,16.502153,1.20525408475843,0.6026957010352803,0.500056966126009,1336.1000000000001,4.194119053311021,0.3510000000000001
2272,7.63,1.955,0.266,1169.1,468.5,0.88,1.40128,0.00094,15.968467,15.692129893459247,0.22228652979739943,0.014165478574712304,700.5999999999999,2.495410885805763,1.423
2273,1.02,1.662,0.544,1596.3,453.9,0.895,1.03194,0.00084,18.086808,1.7383271154974675,0.9297103635327492,0.5348305018337636,1142.4,3.5168539325842696,0.5739999999999998
2274,8.92,1.15,0.387,1737.9,578.9,0.713,1.40925,0.00085,15.571116,1.4766461983325192,0.47051319013548976,0.318636373876701,1159.0,3.002072896873381,0.3759999999999999
2275,8.65,1.329,0.506,1558.7,498.7,0.844,1.37246,0.00083,15.995501,0.9446170526142599,0.8043608166545162,0.8515205335626964,1060.0,3.1255263685582517,0.31699999999999995
2276,8.87,1.14,0.301,1021.9,346.0,0.983,1.59524,0.00077,13.0842,3.127498902710283,0.2846314360078888,0.09100928405161962,675.9,2.9534682080924854,0.5379999999999999
2277,2.47,1.876,0.617,844.7,312.6,0.999,1.34572,0.00088,13.02099,1.7387504603441766,1.1959697657024448,0.6878328966571252,532.1,2.702175303902751,0.6419999999999999
2278,4.52,1.236,0.479,1453.6,564.2,0.743,1.23375,0.00086,17.341722,0.8532029579867261,0.7208101600322956,0.8448284822326059,889.3999999999999,2.5763913505848985,0.278
2279,4.65,1.436,0.583,1365.7,421.0,0.927,1.27135,0.00103,15.989196,0.7147525899927624,1.0677927854359812,1.4939334258960766,944.7,3.2439429928741093,0.27
2280,6.6,1.74,0.347,1008.2,385.8,0.956,1.52701,0.00091,12.83336,6.627959798769568,0.3782760298260933,0.057072770703334295,622.4000000000001,2.6132711249351996,1.046
2281,7.13,1.689,0.336,399.9,374.4,0.964,1.5523,0.0009,12.798716,6.654206498229429,0.35467324421967333,0.05330060681375696,25.5,1.0681089743589745,1.017
2282,8.41,1.221,0.285,1740.6,598.8,0.663,1.56543,0.00091,14.175246,4.377032059441413,0.25517586328783093,0.0582988335069211,1141.8,2.906813627254509,0.6510000000000001
2283,5.52,1.317,0.48,750.1,593.7,0.677,1.32952,0.00088,16.615353,1.1306640459072783,0.7238229473870883,0.6401750811898077,156.39999999999998,1.2634327101229577,0.357
2284,4.88,1.496,0.325,1037.1,595.4,0.673,1.49846,0.00085,14.852166,5.341137214082864,0.3318307240354219,0.06212735429460431,441.69999999999993,1.7418542156533423,0.846
2285,2.5,1.696,0.53,1240.2,329.0,0.992,1.34133,0.0009,13.247966,2.0202621914461885,0.882473376393373,0.4368113109920953,911.2,3.769604863221885,0.6359999999999999
2286,5.31,1.791,0.642,722.1,599.0,0.662,1.3748,0.00082,20.893215,1.2816077435775748,1.2948513944741837,1.0103336227195692,123.10000000000002,1.20550918196995,0.5069999999999999
2287,2.6,1.543,0.377,1775.6,389.7,0.953,1.3105,0.0008,15.795369,3.9884807056321496,0.44651142226206375,0.11195025254391808,1385.8999999999999,4.556325378496279,0.7889999999999999
2288,2.39,1.974,0.205,363.0,568.8,0.734,0.78223,0.00065,23.418804,27.843557264844947,0.13202543126711103,0.004741686919214352,-205.79999999999995,0.6381856540084389,1.564
2289,6.79,1.17,0.312,1386.0,499.8,0.843,1.53397,0.00077,13.250218,3.054635141323461,0.30581519527104484,0.10011513032569459,886.2,2.773109243697479,0.5459999999999999
2290,3.65,1.275,0.397,1569.3,485.3,0.86,1.39042,0.00099,14.069437,1.9580322743467986,0.4951432765396338,0.25287799543795264,1084.0,3.2336698949103644,0.48099999999999987
2291,2.58,1.789,0.517,1646.5,503.6,0.838,1.34133,0.00099,13.428447,2.565868686099435,0.8397131587853622,0.32726271743152674,1142.9,3.269459888800635,0.7549999999999999
2292,4.73,1.959,0.204,1055.2,333.3,0.99,0.95355,0.00089,16.658408,27.678676526328722,0.13074051987179283,0.004723510524335541,721.9000000000001,3.165916591659166,1.5510000000000002
2293,2.32,1.583,0.268,421.4,475.8,0.872,1.10241,0.00077,17.77797,9.607725027556429,0.22564175075143333,0.023485450520727664,-54.400000000000034,0.885666246321984,1.047
2294,2.08,1.205,0.453,536.2,309.1,1.0,1.22713,0.00089,15.080884,0.9698644430118496,0.6446830868505079,0.6647146325402831,227.10000000000002,1.734713684891621,0.29900000000000004
2295,8.75,1.795,0.602,825.4,561.2,0.749,1.50115,0.00084,11.419358,1.6207282784718942,1.1385257440315553,0.7024778669901508,264.19999999999993,1.4707769066286527,0.591
2296,5.42,1.575,0.272,1389.5,523.1,0.811,1.44594,0.00082,13.535329,9.182843066266566,0.2324275908831873,0.02531107078776252,866.4,2.656279870005735,1.031
2297,1.61,1.376,0.357,1561.7,548.7,0.771,1.16737,0.00095,16.307819,3.3644147781710387,0.40039284210736553,0.1190081688813134,1013.0,2.846181884454164,0.6619999999999999
2298,5.99,1.33,0.359,1191.6,328.8,0.992,1.53917,0.00091,11.275187,3.0066290428419036,0.4048916027873061,0.13466629804274008,862.8,3.6240875912408756,0.6120000000000001
2299,2.67,1.266,0.334,919.5,417.5,0.93,1.34468,0.0008,14.171759,3.1816942158233315,0.350463510063863,0.11014996611582709,502.0,2.202395209580838,0.598
2300,4.88,1.758,0.688,713.9,516.3,0.821,1.33586,0.00099,12.91208,0.8962891154925828,1.4870540330208066,1.6591231638504849,197.60000000000002,1.3827232229324038,0.3820000000000001
2301,7.46,1.875,0.254,1018.6,544.3,0.779,1.4343,0.00083,13.530573,15.817195635422053,0.20268299163899908,0.01281409146796526,474.30000000000007,1.8713944515891974,1.367
2302,5.64,1.114,0.303,1277.2,550.7,0.768,1.49058,0.00088,13.387524,2.86739094766896,0.2884264799334253,0.10058847405091415,726.5,2.3192300708189575,0.5080000000000001
2303,3.44,1.524,0.588,1522.7,527.6,0.805,1.25031,0.00101,14.518465,0.9237901517111041,1.0861868104227492,1.1757938839365667,995.1,2.8860879454131916,0.3480000000000001
2304,6.59,1.963,0.758,700.5,580.2,0.71,1.36496,0.00093,12.210054,0.9701990514792908,1.805046041417166,1.8604904206667279,120.29999999999995,1.2073422957600826,0.44700000000000006
2305,4.26,1.108,0.392,978.5,310.9,1.0,1.3811,0.00078,13.956519,1.2135151246351608,0.482749693521222,0.3978110233000673,667.6,3.147314248954648,0.32400000000000007
2306,5.24,1.35,0.383,1542.7,447.1,0.902,1.49471,0.00084,12.447321,2.6169022051412076,0.4608370847624332,0.1761002317385286,1095.6,3.450458510400358,0.5840000000000001
2307,4.76,1.281,0.414,1530.9,465.6,0.883,1.42716,0.00082,13.348833,1.7366689370932777,0.5384564144546761,0.31005127284415473,1065.3000000000002,3.288015463917526,0.45299999999999996
2308,1.8,1.763,0.708,443.5,564.3,0.743,1.12471,0.00087,15.983163,0.7970588764203824,1.5747672999090339,1.9757226805896266,-120.79999999999995,0.7859294701399965,0.347
2309,1.86,1.598,0.344,747.0,478.0,0.869,1.15459,0.00072,16.403699,5.489634587940044,0.37176350825520166,0.06772099350144614,269.0,1.5627615062761506,0.9100000000000001
2310,2.57,1.269,0.434,769.0,304.2,1.002,1.32125,0.00085,13.887236,1.425799160232832,0.591737825859559,0.41502186448400535,464.8,2.527942143326759,0.4009999999999999
2311,5.23,1.289,0.524,615.0,442.7,0.907,1.28803,0.0009,14.946333,0.684045802990713,0.8626059444520711,1.2610353585690843,172.3,1.389202620284617,0.24099999999999988
2312,8.53,1.802,0.597,1242.7,578.0,0.715,1.48263,0.00078,11.394204,1.6889812986079193,1.1196918960732845,0.6629391912131587,664.7,2.15,0.6080000000000001
2313,7.97,1.758,0.671,841.2,435.3,0.914,1.43752,0.00086,12.312365,0.9981233941016494,1.4144738179449223,1.4171332185015109,405.90000000000003,1.932460372157133,0.4159999999999999
2314,3.6,1.562,0.289,934.3,535.1,0.793,1.35207,0.00086,15.519991,7.8402493498186665,0.26238896002047307,0.033466915185107186,399.19999999999993,1.7460287796673517,0.9840000000000001
2315,4.28,1.194,0.433,316.3,470.0,0.878,1.37179,0.00086,14.857145,1.1240394524452875,0.5890140650288967,0.524015472719866,-153.7,0.6729787234042554,0.32799999999999996
2316,6.98,1.866,0.69,485.3,383.2,0.958,1.4815,0.00089,12.161977,1.1464839698739078,1.4957122623741002,1.3046080901930108,102.10000000000002,1.2664405010438413,0.4860000000000002
2317,3.93,1.608,0.483,663.6,581.4,0.708,1.4328,0.00091,13.271813,2.2641162401550226,0.7328990085633093,0.32370202358211436,82.20000000000005,1.1413828689370487,0.6420000000000001
2318,6.5,1.305,0.421,401.3,350.5,0.98,1.52465,0.00088,12.754576,1.7531422973135458,0.5568190235149084,0.31761199553975655,50.80000000000001,1.1449358059914407,0.46299999999999997
2319,2.36,1.151,0.322,1509.5,385.5,0.956,1.29894,0.00094,22.679322,2.6597474588767036,0.3257328926948041,0.122467601804711,1124.0,3.915693904020752,0.507
2320,8.52,1.075,0.356,1126.4,531.1,0.799,1.45059,0.0009,17.267952,1.5369813014545441,0.39815288654535597,0.25904862093543907,595.3000000000001,2.120881189983054,0.363
2321,7.57,1.372,0.305,573.8,406.5,0.94,1.5938,0.00076,12.478842,5.008937777954191,0.2922466566001905,0.05834503632415919,167.29999999999995,1.4115621156211562,0.7620000000000001
2322,8.69,1.649,0.421,983.4,538.5,0.788,1.60042,0.00079,11.946062,3.5781086815175382,0.5568190235149084,0.15561825340608484,444.9,1.826183844011142,0.807
2323,8.46,1.482,0.545,1224.4,521.0,0.814,1.41434,0.00104,12.542487,1.1214094519408395,0.9331315579325085,0.8321060218616173,703.4000000000001,2.3500959692898276,0.3919999999999999
2324,8.92,1.716,0.452,1749.1,350.3,0.98,1.6001,0.00086,10.463352,3.3047278379787777,0.6418399454990091,0.19421870028836272,1398.8,4.993148729660291,0.8119999999999999
2325,5.96,1.506,0.516,1709.9,355.9,0.977,1.45852,0.00096,11.824396,1.4653652162608162,0.8364678935742039,0.5708255418458925,1354.0,4.804439449283507,0.474
2326,2.11,1.03,0.403,421.2,397.7,0.947,1.16777,0.0011,18.07425,0.7593542122196646,0.5102229212768647,0.6719168907820168,23.5,1.0590897661553935,0.22399999999999998
2327,7.73,1.853,0.523,1265.7,535.3,0.793,1.56385,0.00075,10.476548,2.7531365595225337,0.8593166969437627,0.3121228018899254,730.4000000000001,2.364468522323931,0.8069999999999999
2328,2.71,1.82,0.477,655.6,432.3,0.917,1.36421,0.00087,12.942046,3.366606749008647,0.714803434878632,0.21232163070103677,223.3,1.5165394402035624,0.8660000000000001
2329,8.18,1.305,0.484,1184.9,588.5,0.691,1.34923,0.00092,14.052023,1.0507892814619477,0.7359369286593306,0.7003658503591056,596.4000000000001,2.013423959218352,0.33699999999999997
2330,1.68,1.693,0.696,1234.7,522.5,0.812,1.06872,0.00093,14.844387,0.7035675802706847,1.521837746881353,2.1630299484462516,712.2,2.363062200956938,0.30100000000000016
2331,4.14,1.044,0.389,1700.6,418.6,0.929,1.28665,0.0011,15.96759,0.9604509890075809,0.47538894193386105,0.49496429008321713,1282.0,4.062589584328714,0.266
2332,4.09,1.797,0.507,680.0,519.8,0.816,1.47422,0.00092,12.089937,2.7481147534270605,0.8075432500126027,0.2938535405064686,160.20000000000005,1.3081954597922278,0.7829999999999999
2333,8.67,1.28,0.353,1348.0,474.7,0.873,1.57062,0.00097,11.696314,2.8164090677521108,0.3914707189711705,0.1389963991571789,873.3,2.8396882241415633,0.5740000000000001
2334,6.03,1.157,0.448,1591.3,485.9,0.86,1.29559,0.00092,15.152438,0.8372589028123268,0.6305302119460858,0.7530886919543696,1105.4,3.2749536941757564,0.261
2335,1.57,1.212,0.253,886.1,446.8,0.903,1.05461,0.00088,17.721596,5.774350442130986,0.20109020416362905,0.034824731574382595,439.3,1.9832139659803043,0.706
2336,6.72,1.527,0.356,1440.3,510.6,0.828,1.56263,0.00073,11.714592,4.490881774724183,0.39815288654535597,0.08865806461133334,929.6999999999999,2.8207990599294943,0.815
2337,8.21,1.532,0.33,618.2,443.9,0.905,1.6043,0.00082,11.403433,5.463553189261939,0.34211943997592853,0.06261848802869344,174.30000000000007,1.3926560036044155,0.872
2338,3.59,1.617,0.356,1383.6,498.7,0.844,1.39983,0.00104,13.683438,5.201563549394091,0.39815288654535597,0.076544847095396,884.8999999999999,2.7744134750350913,0.905
2339,5.98,1.657,0.291,405.0,335.7,0.988,1.44991,0.00084,12.330794,8.86581666124206,0.26603320749863724,0.030006621799617408,69.30000000000001,1.2064343163538875,1.0750000000000002
2340,1.7,1.934,0.668,336.6,362.8,0.972,1.24906,0.00086,12.735611,1.4804409728003391,1.401854040255452,0.9469165377149517,-26.19999999999999,0.9277839029768468,0.5979999999999999
2341,7.65,1.239,0.249,359.3,523.2,0.811,1.59263,0.0008,12.669142,6.341239508852229,0.19478188611522076,0.030716689669789257,-163.90000000000003,0.6867354740061161,0.7410000000000001
2342,8.0,1.628,0.297,1045.9,443.8,0.905,1.55511,0.00078,11.972868,8.119289748022762,0.27711674638050204,0.034130663516225235,602.1000000000001,2.3566922036953586,1.0339999999999998
2343,1.13,1.488,0.403,1702.7,453.9,0.895,1.03016,0.00078,16.449987,3.019628989985303,0.5102229212768647,0.16896874515678434,1248.8000000000002,3.7512667988543735,0.6819999999999999
2344,3.81,1.066,0.347,1598.9,537.7,0.789,1.3406,0.00106,15.308916,1.6283197188272287,0.3782760298260933,0.23231066077031887,1061.2,2.9735912218709317,0.3720000000000001
2345,6.16,1.829,0.268,1653.5,541.9,0.782,1.40956,0.00074,14.313803,13.327568528170945,0.22564175075143333,0.016930451362863867,1111.6,3.051300978040229,1.293
2346,5.54,1.95,0.752,1100.3,550.9,0.767,1.34738,0.0009,12.826156,0.9744039692272095,1.7765832119756424,1.8232512059496573,549.4,1.9972771827917952,0.44599999999999995
2347,6.81,1.052,0.311,834.4,395.2,0.949,1.52616,0.00089,13.327904,2.219102617623328,0.3038579830478584,0.13692831536258204,439.2,2.111336032388664,0.43000000000000005
2348,7.89,1.377,0.222,1636.7,469.0,0.879,1.51202,0.00085,13.219655,10.632915473171511,0.1548302523395194,0.0145614110006028,1167.7,3.489765458422175,0.933
2349,1.48,1.069,0.426,1120.0,312.0,0.999,1.05824,0.00092,17.420425,0.7028815041398023,0.5701236684028613,0.8111234469038815,808.0,3.58974358974359,0.21699999999999997
2350,7.44,1.776,0.427,1757.3,443.0,0.906,1.57895,0.00082,10.978636,4.205784069257464,0.5728034469363734,0.13619421194809522,1314.3,3.9668171557562077,0.922
2351,7.25,1.9,0.576,337.1,352.1,0.979,1.58495,0.00081,10.309579,2.2442934061640516,1.042305044237407,0.4644245896613473,-15.0,0.9573984663447884,0.748
2352,2.87,1.981,0.716,1439.5,564.8,0.742,1.28726,0.00087,12.447609,1.2620293203514776,1.610556323418729,1.2761639507473455,874.7,2.548689801699717,0.5490000000000002
2353,6.93,1.769,0.466,1772.9,346.6,0.982,1.56662,0.00086,10.573692,3.312966456086838,0.6822156942829452,0.205922910275631,1426.3000000000002,5.115118291979226,0.8369999999999999
2354,8.17,1.882,0.363,1698.0,306.9,1.001,1.54546,0.00078,10.602236,7.1982061434148905,0.4139645223708734,0.057509400831702924,1391.1,5.532746823069404,1.156
2355,7.91,1.041,0.306,925.5,345.0,0.983,1.54619,0.00089,12.530704,2.253304025903888,0.29416616971153386,0.13054881468714918,580.5,2.6826086956521737,0.42899999999999994
2356,4.39,1.596,0.435,1396.7,485.0,0.861,1.47546,0.0009,12.298252,2.9899803675282364,0.5944678698755286,0.19881999103792264,911.7,2.8797938144329898,0.7260000000000001
2357,5.2,1.044,0.346,684.7,479.1,0.868,1.42371,0.00097,14.963058,1.5211116651710392,0.37609890611715563,0.24725266049081657,205.60000000000002,1.4291379670214988,0.3520000000000001
2358,7.15,1.015,0.346,1494.7,537.9,0.789,1.39357,0.00082,15.400651,1.3623475767123499,0.37609890611715563,0.2760667780719856,956.8000000000001,2.778769287971742,0.32299999999999995
2359,5.24,1.08,0.256,432.1,528.9,0.803,1.51996,0.00083,14.462916,4.1415504645503765,0.2058874161456607,0.04971264213920732,-96.79999999999995,0.8169786349026281,0.5680000000000001
2360,5.56,1.412,0.539,1024.9,433.3,0.916,1.36387,0.00093,13.822051,0.9494233660204093,0.9126986393135604,0.9613189141733642,591.6000000000001,2.3653357950611587,0.33399999999999985
2361,3.63,1.155,0.397,995.8,437.7,0.911,1.35598,0.00098,14.711423,1.3691118268394018,0.4951432765396338,0.3616529101809553,558.0999999999999,2.275074251770619,0.361
2362,2.17,1.755,0.556,669.3,312.0,0.999,1.31257,0.00093,12.204122,1.9439547875149759,0.9711793865601345,0.4995894929231489,357.29999999999995,2.1451923076923074,0.6429999999999998
2363,1.8,1.606,0.527,1580.6,496.5,0.847,1.21716,0.00082,14.220184,1.7154395745533797,0.8725113860888397,0.5086226288769168,1084.1,3.183484390735146,0.552
2364,1.48,1.678,0.396,1155.7,573.0,0.726,1.12354,0.00087,16.228902,4.389373874920419,0.49265199356533707,0.11223741873076808,582.7,2.0169284467713786,0.8859999999999999
2365,6.49,1.435,0.463,437.0,340.4,0.986,1.52948,0.00089,11.996828,1.7817066617692685,0.6734600755573904,0.37798594460472623,96.60000000000002,1.2837837837837838,0.509
2366,2.98,1.062,0.38,712.4,303.9,1.002,1.31426,0.00091,15.346038,1.1454563384561722,0.4536459791783661,0.39603952062440273,408.5,2.344192168476473,0.30200000000000005
2367,4.73,1.283,0.423,933.0,319.1,0.996,1.45069,0.00083,12.446992,1.6245404726924633,0.5621220319141681,0.34601909977812023,613.9,2.9238483234095893,0.43699999999999994
2368,7.36,1.58,0.34,378.4,540.8,0.784,1.59588,0.00083,12.195588,5.489868510979369,0.3631681107549802,0.06615242423906298,-162.39999999999998,0.6997041420118343,0.9
2369,1.83,1.465,0.207,1233.1,585.1,0.699,0.92497,0.00075,20.639164,14.279811325230607,0.13461410361366902,0.009426882509002275,647.9999999999999,2.107502990941719,1.0510000000000002
2370,6.13,1.633,0.655,1600.4,588.0,0.692,1.25674,0.00103,13.836625,0.7869202775539108,1.347821788206361,1.712780603895448,1012.4000000000001,2.7217687074829935,0.32299999999999995
2371,4.35,1.858,0.556,968.0,490.9,0.854,1.47561,0.00078,11.500515,2.327137343847949,0.9711793865601345,0.41732791969823235,477.1,1.9718883683031168,0.746
2372,8.9,1.963,0.429,1560.0,317.3,0.997,1.59278,0.00086,9.993362,5.365350372004866,0.5781818535593191,0.10776218018792132,1242.7,4.916482823826032,1.105
2373,2.41,1.19,0.306,1415.7,417.0,0.931,1.2958,0.00093,14.953818,3.3833421955750564,0.29416616971153386,0.08694543818129379,998.7,3.3949640287769784,0.578
2374,4.04,1.244,0.454,927.0,545.8,0.776,1.30511,0.00092,14.534444,1.1081139165582425,0.6475325113873138,0.584355544778757,381.20000000000005,1.6984243312568708,0.33599999999999997
2375,1.52,1.117,0.373,1146.3,482.4,0.864,1.14389,0.00076,16.704175,1.506966510093278,0.4370866443012943,0.2900440330782398,663.9,2.3762437810945274,0.371
2376,6.07,1.212,0.363,1509.5,319.6,0.996,1.50789,0.00089,12.117811,2.190578948389699,0.4139645223708734,0.18897493864586798,1189.9,4.723091364205256,0.486
2377,4.93,1.289,0.491,1072.4,563.2,0.745,1.28201,0.0009,15.189611,0.9344475939704003,0.7573782985200809,0.8105091215463835,509.20000000000005,1.9041193181818181,0.30699999999999994
2378,6.41,1.966,0.571,1113.3,572.8,0.726,1.52629,0.0008,11.0122,2.552305895401485,1.0242880103690697,0.40131867117281655,540.5,1.9436103351955307,0.8240000000000001
2379,3.96,1.448,0.524,867.7,319.5,0.996,1.38953,0.00088,12.370424,1.188543833405318,0.8626059444520711,0.7257670438460847,548.2,2.7158059467918623,0.3999999999999999
2380,6.52,1.894,0.29,1326.3,424.3,0.924,1.40378,0.00088,12.82413,12.120721556175939,0.2642079421669016,0.0217980374305586,902.0,3.12585434833844,1.314
2381,4.64,1.156,0.367,677.0,585.1,0.699,1.40138,0.00098,14.674536,1.804452925356206,0.4231379729193556,0.2344965429540516,91.89999999999998,1.1570671680054692,0.42199999999999993
2382,1.74,1.115,0.439,816.4,491.5,0.853,1.08614,0.00099,18.059989,0.761358690806104,0.6054508777924785,0.7952242288735748,324.9,1.6610376398779247,0.237
2383,7.27,1.93,0.521,1743.4,588.3,0.691,1.5459,0.00078,10.89184,3.1244782293242426,0.8527570514830671,0.2729278263102189,1155.1000000000001,2.963454020057794,0.8879999999999999
2384,1.73,1.523,0.493,746.6,385.7,0.956,1.23295,0.00072,14.288553,1.7795589037190105,0.7635609528623456,0.42907315473886143,360.90000000000003,1.9357013222711954,0.5369999999999999
2385,8.42,1.162,0.468,344.5,532.6,0.797,1.32857,0.00088,15.851782,0.6894770160363528,0.6880841893598509,0.9979798794679061,-188.10000000000002,0.6468268869695831,0.22599999999999987
2386,4.87,1.771,0.72,1729.3,442.4,0.907,1.29085,0.00095,13.146921,0.7522379971685466,1.6286016316209488,2.1650084650749757,1286.9,3.9089059674502713,0.33099999999999996
2387,6.51,1.122,0.355,1257.7,327.7,0.992,1.49425,0.00087,12.293773,1.8130547332560631,0.3959192141686536,0.21837135245091177,930.0,3.8379615501983526,0.41200000000000014
2388,9.0,1.303,0.245,1129.5,488.7,0.856,1.59673,0.00084,12.180756,7.453634144969855,0.1885740990317273,0.025299618328998352,640.8,2.3112338858195214,0.813
2389,1.65,1.315,0.362,1121.6,323.0,0.994,1.18521,0.00093,14.693543,2.8413770408119827,0.4116868676970208,0.14488991139992202,798.5999999999999,3.4724458204334363,0.591
2390,8.74,1.458,0.403,1194.8,337.2,0.987,1.59269,0.00078,10.748023,2.846410586196575,0.5102229212768647,0.17925134334138132,857.5999999999999,3.543297746144721,0.6519999999999999
2391,3.36,1.276,0.44,1067.2,302.8,1.002,1.36776,0.00087,13.771964,1.3856638287560927,0.608212337734984,0.438932102515063,764.4000000000001,3.5244385733157197,0.396
2392,3.55,1.943,0.676,871.4,533.6,0.796,1.37701,0.00089,12.228189,1.4442839000417296,1.4356324444668496,0.9940098649755563,337.79999999999995,1.6330584707646176,0.591
2393,1.83,1.586,0.538,421.7,314.8,0.998,1.2615,0.00088,13.447481,1.5307673141165905,0.9093151440256442,0.5940257122294332,106.89999999999998,1.3395806861499364,0.51
2394,3.61,1.172,0.321,1686.2,312.9,0.999,1.41502,0.00094,13.427703,2.8344481003083803,0.32371284861854593,0.11420665934342804,1373.3000000000002,5.388942154042826,0.5299999999999999
2395,3.6,1.202,0.378,1666.6,597.3,0.667,1.33052,0.0009,15.084306,1.8760070882526068,0.44888332471552406,0.23927592146447227,1069.3,2.7902226686757072,0.44599999999999995
