,Enrichment,Pitch,FuelRad,FuelTemp,ModTemp,ModDens,Keff,Std_dev,time_taken
2434,5.8,1.995,0.602,686.4,457.1,0.892,1.53748,0.00091,10.93322
2435,6.75,1.674,0.329,889.7,416.3,0.931,1.53331,0.001,11.440091
2436,3.86,1.409,0.382,420.5,541.9,0.782,1.45938,0.00085,13.183091
2437,3.48,1.124,0.416,882.6,506.4,0.834,1.27531,0.00098,15.167885
2438,7.93,1.464,0.531,1149.9,575.7,0.72,1.39056,0.00086,12.672309
2439,7.36,1.549,0.23,1775.5,581.3,0.708,1.49742,0.00086,13.198718
2440,1.99,1.309,0.254,1192.6,388.2,0.954,1.09683,0.00085,16.134332
2441,8.12,1.384,0.316,359.9,460.5,0.888,1.61311,0.00082,11.713624
2442,6.97,1.998,0.358,308.0,552.9,0.764,1.54914,0.00084,11.675873
2443,2.76,1.697,0.287,1522.0,334.3,0.989,1.12438,0.00083,14.551226
2444,3.74,1.905,0.568,1551.7,511.4,0.827,1.43302,0.0009,11.665027
2445,6.68,1.393,0.285,1287.6,434.1,0.915,1.54177,0.0008,11.991289
2446,8.96,1.54,0.479,1406.9,580.9,0.709,1.50228,0.00089,11.34475
2447,2.07,1.799,0.53,371.3,416.1,0.931,1.30481,0.0009,12.946183
2448,2.48,1.342,0.442,1352.2,360.9,0.973,1.31109,0.0009,13.181754
2449,2.33,1.567,0.648,1468.9,315.8,0.998,1.16626,0.00089,13.932628
2450,6.77,1.896,0.321,334.5,328.2,0.992,1.45865,0.0008,11.550874
2451,7.36,1.651,0.321,1255.2,397.7,0.947,1.54464,0.00073,11.212352
2452,1.02,1.843,0.334,1093.3,303.4,1.002,0.73101,0.00068,16.978216
2453,5.16,1.282,0.49,968.8,595.2,0.673,1.26131,0.00091,15.1537
2454,8.08,1.52,0.227,924.9,311.4,0.999,1.45087,0.00082,12.181478
2455,1.69,1.991,0.319,1398.5,558.8,0.753,0.95149,0.0007,18.825352
2456,5.23,1.944,0.49,1275.2,392.6,0.951,1.51997,0.00089,10.73044
2457,6.39,1.168,0.418,752.0,395.5,0.948,1.42696,0.00081,13.816042
2458,8.97,1.554,0.22,842.9,372.8,0.965,1.46328,0.0008,12.512898
2459,5.5,1.404,0.549,1554.5,514.5,0.823,1.29298,0.00101,14.215593
2460,3.1,1.452,0.528,1037.4,334.1,0.989,1.33472,0.00096,13.536581
2461,2.79,1.548,0.338,1363.0,428.6,0.92,1.30239,0.00088,14.227172
2462,4.61,1.518,0.32,1406.7,492.2,0.852,1.45996,0.00097,12.905493
2463,3.25,1.449,0.212,888.1,505.0,0.836,1.15651,0.00089,17.232338
2464,5.8,1.548,0.293,435.1,561.3,0.749,1.524,0.00092,13.061669
2465,2.66,1.401,0.392,430.4,438.9,0.91,1.36892,0.00093,13.887288
2466,6.19,1.89,0.311,999.9,572.0,0.728,1.48827,0.00092,12.926672
2467,8.65,1.659,0.461,561.4,325.6,0.993,1.6109,0.00079,13.766269
2468,2.76,1.962,0.504,1590.7,460.6,0.888,1.35325,0.00103,16.248184
2469,3.48,1.51,0.474,823.2,342.7,0.984,1.42557,0.00095,15.013455
2470,2.8,1.394,0.446,529.3,324.5,0.994,1.37561,0.00087,16.931149
2471,4.53,1.539,0.507,1425.8,493.8,0.85,1.42473,0.00082,15.984376
2472,1.32,1.711,0.358,1462.8,506.0,0.835,0.98796,0.00076,22.577721
2473,2.71,1.907,0.315,1652.3,313.4,0.999,1.08705,0.00079,18.875964
2474,3.62,1.526,0.313,1627.9,363.3,0.972,1.35339,0.00081,16.270933
2475,3.92,1.588,0.499,723.0,455.8,0.893,1.44451,0.00087,15.662737
2476,4.97,1.963,0.74,1196.4,534.6,0.794,1.36211,0.00089,13.511552
2477,2.32,1.215,0.432,1005.8,391.9,0.951,1.26096,0.00091,18.190698
2478,6.64,1.172,0.455,1064.1,521.2,0.814,1.30897,0.0008,18.949492
2479,7.56,1.057,0.331,1117.2,441.0,0.908,1.49826,0.00083,16.293262
2480,1.73,1.497,0.382,405.0,594.3,0.676,1.22444,0.00081,19.07277
2481,5.46,1.258,0.456,1402.8,540.8,0.784,1.34174,0.00099,17.353965
2482,1.81,1.646,0.475,827.6,346.0,0.983,1.24045,0.00087,16.031175
2483,7.78,1.372,0.549,927.1,463.0,0.886,1.34723,0.00079,16.460615
2484,3.7,1.724,0.459,1733.8,486.8,0.859,1.43379,0.00085,14.884005
2485,4.51,1.826,0.398,402.9,527.4,0.805,1.48558,0.00089,15.020335
2486,1.22,1.659,0.581,497.7,511.4,0.827,1.10907,0.00092,17.930276
2487,6.65,1.953,0.81,367.9,433.9,0.915,1.37203,0.00089,14.725665
2488,6.83,1.913,0.698,1782.9,547.6,0.773,1.40547,0.001,14.504727
2489,4.76,1.276,0.258,727.0,486.8,0.859,1.46622,0.0008,16.949003
2490,1.57,1.904,0.688,1577.3,377.2,0.962,1.17841,0.00095,15.790156
2491,8.13,1.468,0.233,492.5,438.5,0.911,1.51744,0.00085,15.229234
2492,6.7,1.829,0.713,1736.9,437.7,0.911,1.37843,0.00095,14.489184
2493,6.23,1.135,0.348,855.1,442.1,0.907,1.50008,0.00079,15.457662
2494,4.88,1.942,0.265,1059.7,593.8,0.677,1.32899,0.00079,17.514715
2495,3.49,1.251,0.362,1725.6,446.6,0.903,1.40015,0.00108,16.020007
2496,7.33,1.505,0.364,980.4,424.4,0.924,1.58364,0.00086,13.235657
2497,1.55,1.26,0.242,1338.2,390.6,0.952,0.97845,0.00077,20.420653
2498,8.77,1.585,0.457,852.0,331.3,0.991,1.59666,0.0008,12.355447
2499,8.2,1.196,0.345,1182.0,351.7,0.979,1.56207,0.00087,14.548807
2500,8.05,1.625,0.674,915.9,419.4,0.928,1.34873,0.00084,15.601455
2501,7.04,1.931,0.394,1432.2,424.9,0.923,1.54602,0.00078,12.882493
2502,8.64,1.985,0.488,1571.2,428.1,0.921,1.60547,0.00078,11.986373
2503,5.54,1.448,0.304,545.7,526.9,0.806,1.52578,0.00084,14.734034
2504,2.65,1.15,0.424,1107.1,468.7,0.879,1.23685,0.00098,19.168286
2505,1.57,1.634,0.455,895.0,390.2,0.953,1.17866,0.00088,16.172378
2506,7.67,1.803,0.306,836.0,327.7,0.992,1.49082,0.00076,13.034441
2507,4.6,1.09,0.206,588.9,505.3,0.836,1.43825,0.00087,17.152299
2508,1.36,1.464,0.593,1778.5,534.0,0.795,0.9963,0.00089,20.216564
2509,4.39,1.016,0.368,1603.7,333.2,0.99,1.33225,0.00094,18.348325
2510,8.6,1.679,0.343,845.4,590.8,0.685,1.6123,0.00088,13.24546
2511,2.27,1.733,0.21,1298.5,314.4,0.998,0.76603,0.00068,20.391657
2512,4.33,1.59,0.579,430.4,478.5,0.868,1.39609,0.00087,15.785782
2513,3.11,1.871,0.586,1451.0,470.0,0.878,1.38984,0.00095,14.288461
2514,8.63,1.403,0.451,1489.5,363.4,0.972,1.53271,0.00089,13.358778
2515,2.69,1.526,0.343,1513.3,397.4,0.947,1.29472,0.00086,16.094935
2516,5.91,1.312,0.489,435.0,485.7,0.86,1.39309,0.00093,17.036129
2517,8.83,1.841,0.55,1229.3,308.4,1.0,1.58907,0.00075,11.485487
2518,6.98,1.373,0.214,750.9,411.4,0.935,1.45665,0.00088,15.671912
2519,3.14,1.006,0.33,473.3,524.8,0.809,1.3357,0.00077,19.350959
2520,4.5,1.904,0.563,672.6,438.7,0.91,1.49854,0.00086,13.413573
2521,3.72,1.873,0.526,373.1,314.1,0.998,1.4668,0.00096,13.464844
2522,2.75,1.31,0.527,1402.4,491.0,0.854,1.1618,0.00094,18.98398
2523,4.98,1.802,0.495,1003.5,489.6,0.855,1.51395,0.00091,14.974553
2524,7.53,1.913,0.737,1680.0,449.4,0.9,1.40691,0.00099,14.563629
2525,5.01,1.035,0.381,356.5,592.8,0.68,1.29637,0.00092,20.645263
2526,3.67,1.051,0.242,1049.9,446.3,0.903,1.41077,0.00092,19.73085
2527,5.93,1.365,0.551,468.7,454.6,0.895,1.32768,0.0009,19.09111
2528,7.65,1.19,0.328,928.6,546.3,0.775,1.54252,0.00084,15.309305
2529,1.53,1.459,0.233,310.8,580.8,0.709,0.93719,0.00069,24.198875
2530,2.15,1.109,0.306,540.1,335.6,0.988,1.28743,0.00092,17.934057
2531,3.18,1.4,0.383,503.8,317.0,0.997,1.4127,0.00085,16.610569
2532,1.12,1.33,0.54,302.4,370.7,0.967,1.02546,0.00094,19.483427
2533,1.46,1.057,0.332,952.0,413.4,0.934,1.14783,0.00092,20.293003
2534,7.09,1.958,0.488,1135.3,477.0,0.87,1.58332,0.00081,12.88937
2535,5.36,1.452,0.279,543.9,523.0,0.811,1.49531,0.00098,15.601684
2536,3.57,1.727,0.518,977.8,472.8,0.875,1.43137,0.00086,14.756815
2537,3.26,1.721,0.462,1574.2,436.4,0.913,1.40478,0.00072,14.610904
2538,1.33,1.498,0.456,1164.7,541.2,0.784,1.12562,0.0009,18.142359
2539,2.09,1.386,0.366,1099.0,573.0,0.726,1.26862,0.00088,17.680079
2540,8.89,1.79,0.242,982.0,360.3,0.974,1.41422,0.00098,14.549403
2541,3.13,1.28,0.402,885.5,344.9,0.983,1.38767,0.00084,15.288998
2542,1.33,1.632,0.661,1264.0,370.9,0.967,1.06138,0.00081,17.38735
2543,7.57,1.907,0.566,714.5,493.9,0.85,1.57043,0.00079,12.804284
2544,8.58,1.772,0.604,1569.4,408.2,0.938,1.51224,0.00098,14.15067
2545,3.08,1.398,0.483,463.8,515.6,0.822,1.34352,0.00092,18.048723
2546,3.97,1.582,0.294,371.5,444.4,0.905,1.3695,0.00088,16.911013
2547,8.68,1.505,0.443,1558.2,507.8,0.832,1.54949,0.00076,13.684406
2548,3.35,1.104,0.409,424.4,504.2,0.837,1.28714,0.00098,22.568591
2549,1.69,1.354,0.512,1275.7,384.4,0.957,1.15019,0.00098,15.333512
2550,1.87,1.113,0.343,444.3,317.1,0.997,1.25346,0.0009,15.295192
2551,2.34,1.967,0.693,1673.6,348.1,0.981,1.30055,0.0008,12.104783
2552,4.53,1.08,0.328,390.9,361.1,0.973,1.47641,0.00086,13.639467
2553,6.49,1.904,0.229,1558.7,593.2,0.679,1.35248,0.00087,14.76881
2554,4.31,1.467,0.254,724.3,575.9,0.72,1.40524,0.00097,14.720563
2555,8.18,1.295,0.41,1044.5,469.7,0.878,1.51746,0.00094,12.411626
2556,2.58,1.144,0.265,1005.9,390.4,0.952,1.29629,0.00091,15.143626
2557,3.05,1.797,0.456,1609.3,549.6,0.77,1.385,0.00094,12.783388
2558,6.77,1.602,0.373,358.9,486.8,0.859,1.58483,0.00085,11.466588
2559,3.61,1.776,0.274,407.8,587.2,0.694,1.29261,0.00089,15.528767
2560,6.12,1.118,0.404,584.9,491.4,0.853,1.39052,0.00101,14.050753
2561,3.44,1.903,0.231,552.4,565.2,0.741,1.07426,0.00081,17.719736
2562,3.57,1.6,0.615,1419.2,506.3,0.834,1.2786,0.001,13.364144
2563,1.32,1.422,0.518,1189.9,434.0,0.915,1.0992,0.00085,14.760685
2564,4.62,1.414,0.477,1717.9,550.9,0.767,1.37581,0.0008,13.206189
2565,3.78,1.694,0.346,615.9,587.5,0.693,1.42927,0.00092,13.253313
2566,5.89,1.512,0.329,697.5,432.7,0.916,1.537,0.00086,12.172393
2567,1.8,1.654,0.351,1598.1,313.1,0.999,1.09126,0.00082,14.437745
2568,6.92,1.854,0.402,696.2,450.0,0.899,1.56934,0.0009,11.11489
2569,4.89,1.03,0.395,1327.8,554.3,0.762,1.23332,0.00101,16.752962
2570,4.07,1.904,0.49,1440.0,510.8,0.828,1.46374,0.00089,11.832626
2571,3.94,1.598,0.51,1241.7,553.3,0.763,1.40281,0.00096,12.152869
2572,6.33,1.966,0.724,1646.7,505.0,0.836,1.414,0.0009,11.585426
2573,1.39,1.432,0.491,1573.4,444.2,0.905,1.12505,0.00096,15.070273
2574,1.84,1.974,0.227,808.2,484.2,0.862,0.68698,0.00061,21.727927
2575,4.57,1.298,0.213,521.6,408.3,0.938,1.34438,0.00094,14.824326
2576,5.99,1.187,0.42,457.4,562.2,0.747,1.39048,0.00089,14.847497
2577,7.79,1.584,0.48,644.5,305.5,1.001,1.57576,0.00078,10.597573
2578,8.41,1.051,0.31,988.0,572.7,0.726,1.4998,0.00096,14.000981
2579,7.44,1.536,0.441,1184.8,506.9,0.833,1.55053,0.00091,11.181057
2580,4.61,1.798,0.75,557.9,303.3,1.002,1.3198,0.00083,12.295897
2581,2.27,1.083,0.327,784.5,318.4,0.997,1.30125,0.00095,14.92726
2582,6.43,1.362,0.519,720.0,556.2,0.758,1.34177,0.00088,14.440563
2583,3.57,1.501,0.306,1108.7,505.0,0.836,1.37861,0.00087,14.36167
2584,7.0,1.872,0.567,410.2,586.9,0.695,1.53364,0.00097,11.349784
2585,5.07,1.736,0.545,1765.3,313.8,0.998,1.48687,0.00091,10.949514
2586,3.98,1.175,0.353,1500.2,505.1,0.836,1.40806,0.00079,13.900211
2587,5.07,1.528,0.366,1509.4,370.1,0.967,1.5002,0.00089,11.76653
2588,7.39,1.33,0.406,453.6,595.7,0.672,1.49876,0.00086,13.096231
2589,3.87,1.087,0.357,1702.3,581.6,0.707,1.31537,0.00086,15.41283
2590,1.74,1.113,0.38,627.7,405.3,0.941,1.20456,0.00094,15.55396
2591,3.69,1.301,0.395,1012.5,483.1,0.863,1.41381,0.00094,14.187369
2592,5.19,1.73,0.656,553.7,575.3,0.721,1.34354,0.00078,17.365271
2593,1.39,1.066,0.397,1427.9,431.4,0.917,1.06532,0.00102,21.105698
2594,8.38,1.664,0.464,1063.3,590.9,0.685,1.55446,0.00086,13.757143
2595,5.56,1.667,0.393,1311.1,484.8,0.861,1.52878,0.00074,13.983247
2596,1.5,1.479,0.235,424.8,318.9,0.996,0.81462,0.00076,21.825083
2597,6.61,1.115,0.394,1108.3,481.1,0.865,1.40179,0.00087,17.39685
2598,5.14,1.846,0.694,1425.9,416.2,0.931,1.39385,0.00091,14.806365
2599,2.94,1.348,0.378,917.3,497.6,0.845,1.37796,0.00086,16.419115
2600,5.3,1.024,0.392,1052.1,412.0,0.935,1.30981,0.00108,20.046319
2601,1.76,1.545,0.568,1461.3,448.3,0.901,1.17646,0.00096,17.521069
2602,6.49,1.831,0.665,1586.6,313.2,0.999,1.45917,0.00085,14.712392
2603,1.08,1.071,0.407,1535.6,365.6,0.97,0.99093,0.00088,22.672803
2604,4.17,1.97,0.465,758.0,547.2,0.774,1.47773,0.00076,15.407246
2605,2.5,1.617,0.435,1013.1,387.1,0.955,1.3319,0.00084,17.257604
2606,1.2,1.37,0.546,1737.0,387.5,0.955,1.01261,0.00093,21.759572
2607,2.51,1.804,0.511,1784.8,358.4,0.975,1.33155,0.00082,14.710448
2608,5.38,1.311,0.44,723.9,512.9,0.825,1.43637,0.00091,16.010657
2609,8.83,1.374,0.401,596.6,557.9,0.755,1.55566,0.00083,13.987041
2610,3.39,1.969,0.625,1387.6,456.7,0.892,1.41177,0.00088,13.877357
2611,1.62,1.453,0.419,1291.6,476.9,0.87,1.19059,0.00082,17.360419
2612,1.94,1.995,0.599,1373.0,499.8,0.843,1.26577,0.00091,15.265214
2613,4.29,1.637,0.491,1595.5,342.3,0.985,1.46688,0.00083,13.573255
2614,4.48,1.527,0.324,963.7,360.2,0.974,1.44462,0.00083,14.466957
2615,2.6,1.401,0.377,428.5,593.0,0.679,1.35329,0.00093,17.337777
2616,3.05,1.981,0.364,514.4,313.2,0.999,1.21937,0.00079,15.545559
2617,4.76,1.342,0.362,377.6,508.7,0.831,1.50689,0.00091,15.321859
2618,2.91,1.852,0.612,418.5,545.2,0.777,1.3699,0.00096,15.15808
2619,1.36,1.483,0.459,1623.3,323.5,0.994,1.13175,0.00079,17.081664
2620,5.03,1.968,0.378,1408.9,316.1,0.997,1.41596,0.00096,14.632087
2621,1.58,1.233,0.35,1397.0,379.5,0.961,1.1693,0.00082,18.507053
2622,2.6,1.904,0.337,801.6,497.5,0.846,1.18234,0.0008,19.049479
2623,1.5,1.756,0.645,1514.9,527.7,0.804,1.12679,0.00083,18.326375
2624,5.21,1.337,0.364,1489.3,458.2,0.891,1.49993,0.00078,15.809151
2625,2.65,1.181,0.427,380.2,576.0,0.72,1.2423,0.00101,20.417213
2626,3.26,1.233,0.221,770.2,551.2,0.767,1.30783,0.00075,20.090427
2627,5.93,1.28,0.337,1391.4,569.7,0.733,1.50854,0.00081,15.644515
2628,3.11,1.811,0.518,1764.0,313.2,0.999,1.39354,0.00088,14.149429
2629,1.36,1.173,0.429,972.5,337.5,0.987,1.10717,0.00105,21.114407
2630,7.15,1.617,0.57,1048.9,327.8,0.992,1.48784,0.00082,16.344282
2631,3.97,1.503,0.457,1746.7,583.1,0.704,1.39402,0.00095,14.213245
2632,7.45,1.358,0.497,405.2,437.5,0.912,1.45313,0.0008,13.549913
2633,1.82,1.813,0.603,1333.5,472.3,0.875,1.23554,0.00083,13.687875
2634,7.43,1.943,0.253,372.5,433.7,0.915,1.35638,0.00089,14.070255
2635,4.96,1.236,0.336,814.8,496.2,0.847,1.4982,0.00084,13.452629
2636,3.3,1.085,0.372,1186.8,398.1,0.946,1.33468,0.00101,14.630908
2637,1.8,1.023,0.336,1767.0,397.9,0.947,1.18854,0.00089,18.698613
2638,2.52,1.643,0.306,1510.6,513.5,0.825,1.20166,0.00089,16.105278
2639,3.48,1.16,0.356,1633.8,449.0,0.9,1.38139,0.0007,14.281434
2640,3.51,1.48,0.378,1193.5,444.3,0.905,1.42233,0.00091,12.65807
2641,7.46,1.502,0.388,589.1,585.0,0.699,1.57018,0.00093,11.710797
2642,4.66,1.718,0.5,1153.4,593.3,0.678,1.45952,0.0009,12.145515
2643,8.93,1.926,0.439,329.9,500.6,0.842,1.63196,0.00086,10.440116
2644,5.82,1.134,0.416,315.9,436.5,0.913,1.40609,0.00096,14.006725
2645,4.79,1.608,0.629,731.6,551.9,0.766,1.3048,0.00103,13.617163
2646,1.48,1.053,0.413,1507.3,472.1,0.876,1.02933,0.00097,18.412554
2647,1.91,1.673,0.61,512.3,478.9,0.868,1.23202,0.00084,14.149823
2648,8.65,1.185,0.305,1118.0,417.3,0.93,1.59312,0.00074,11.869434
2649,5.44,1.521,0.325,376.3,484.9,0.861,1.52367,0.00086,13.157632
2650,1.75,1.342,0.46,1091.7,466.6,0.882,1.19663,0.00097,15.257564
2651,5.27,1.636,0.61,339.7,554.4,0.761,1.38253,0.00093,12.812665
2652,7.05,1.16,0.385,548.2,483.8,0.862,1.47756,0.00081,13.662066
2653,4.02,1.906,0.727,842.7,407.5,0.939,1.37042,0.00093,12.069913
2654,3.91,1.789,0.531,1600.1,538.1,0.789,1.43495,0.0008,12.110369
2655,8.38,1.563,0.634,840.2,422.8,0.925,1.37299,0.00082,12.950739
2656,5.93,1.554,0.523,979.1,567.0,0.738,1.431,0.00097,12.541971
2657,4.98,1.734,0.37,635.1,338.8,0.987,1.47675,0.00079,11.475863
2658,4.62,1.421,0.396,710.3,337.7,0.987,1.50041,0.00082,11.97248
2659,6.83,1.831,0.317,1570.0,461.5,0.887,1.49033,0.0008,12.544206
2660,5.26,1.865,0.531,818.3,474.8,0.873,1.52361,0.00085,11.476199
2661,8.92,1.081,0.399,998.4,323.5,0.994,1.42776,0.00083,13.805646
2662,1.47,1.243,0.305,1294.4,410.0,0.937,1.09946,0.00077,16.39918
2663,8.19,1.346,0.338,1592.4,513.7,0.824,1.57734,0.00076,11.823779
2664,8.36,1.338,0.3,728.1,442.9,0.906,1.6087,0.0008,11.879179
2665,2.19,1.642,0.639,933.3,395.0,0.949,1.22192,0.00086,13.810964
2666,7.6,1.42,0.533,1617.0,502.8,0.839,1.37782,0.00096,13.258332
2667,4.52,1.457,0.422,1168.4,315.5,0.998,1.48235,0.0008,11.456776
2668,3.0,1.703,0.28,1659.0,423.0,0.925,1.16073,0.0008,15.72535
2669,8.99,1.183,0.306,804.8,363.7,0.972,1.60683,0.00087,16.403626
2670,5.22,1.741,0.598,1626.7,445.2,0.904,1.44052,0.00095,15.520152
2671,2.62,1.976,0.802,1684.3,557.2,0.756,1.16385,0.00088,16.418462
2672,2.15,1.216,0.357,1506.4,436.2,0.913,1.27102,0.00087,17.73718
2673,2.19,1.681,0.55,1664.7,382.5,0.958,1.29042,0.00087,15.746899
2674,5.23,1.608,0.494,1209.1,460.9,0.888,1.48971,0.00079,13.950507
2675,8.81,1.578,0.445,1729.6,381.7,0.959,1.58191,0.00078,11.866861
2676,5.64,1.885,0.666,1423.2,523.6,0.81,1.42303,0.00086,12.954811
2677,8.82,1.84,0.658,349.9,354.1,0.978,1.53633,0.00083,12.119651
2678,4.24,1.564,0.237,1732.4,589.3,0.689,1.33154,0.00086,16.367626
2679,8.91,1.832,0.625,961.3,418.3,0.929,1.53099,0.0008,12.803159
2680,2.7,1.443,0.286,1079.2,401.2,0.944,1.24094,0.00084,20.740037
2681,2.94,1.169,0.221,1073.2,466.5,0.882,1.26319,0.00092,20.158344
2682,2.28,1.429,0.367,1548.7,399.0,0.946,1.28091,0.00091,15.795053
2683,5.05,1.874,0.577,582.2,512.3,0.826,1.49933,0.00086,11.845426
2684,6.6,1.9,0.421,1147.9,536.5,0.791,1.56416,0.00071,11.657226
2685,1.08,1.003,0.241,649.8,587.8,0.692,1.00057,0.00085,22.357981
2686,3.33,1.777,0.667,1271.0,422.0,0.926,1.32893,0.00093,17.349012
2687,6.94,1.621,0.522,360.2,410.5,0.936,1.54655,0.00089,19.306691
2688,7.57,1.288,0.456,1761.8,358.1,0.975,1.44255,0.00085,15.085854
2689,7.41,1.242,0.445,1739.5,547.9,0.773,1.3728,0.00087,15.968655
2690,7.16,1.721,0.223,1616.9,443.2,0.906,1.34344,0.00092,15.548638
2691,3.77,1.403,0.508,1179.1,343.4,0.984,1.36337,0.00092,13.533207
2692,2.58,1.765,0.448,560.6,396.4,0.948,1.33807,0.00089,14.363317
2693,2.8,1.876,0.769,1110.5,330.9,0.991,1.24447,0.00085,14.636719
2694,8.01,1.241,0.44,496.0,429.3,0.919,1.47034,0.00085,14.38425
2695,4.88,1.051,0.342,735.3,499.7,0.843,1.41738,0.00091,15.39487
2696,8.75,1.13,0.355,1593.8,530.3,0.801,1.48207,0.00091,13.48021
2697,2.4,1.57,0.253,521.6,444.8,0.904,1.06838,0.00081,18.084784
2698,3.75,1.127,0.333,1169.2,375.5,0.964,1.42057,0.00094,14.783012
2699,2.63,1.903,0.534,1691.0,414.4,0.933,1.34879,0.00088,13.069213
2700,6.14,1.951,0.463,449.9,448.6,0.901,1.56313,0.00077,11.732741
2701,1.74,1.207,0.352,1297.7,484.1,0.862,1.20524,0.00087,16.100918
2702,8.04,1.411,0.574,1438.3,326.6,0.993,1.35071,0.00093,13.355154
2703,5.36,1.738,0.343,1682.6,392.3,0.951,1.46146,0.0008,12.441412
2704,2.77,1.537,0.508,607.8,313.5,0.999,1.36972,0.00094,13.250716
2705,5.88,1.693,0.348,1197.5,578.7,0.714,1.53237,0.00087,12.896224
2706,6.84,1.117,0.424,903.9,481.4,0.865,1.34803,0.00099,14.850112
2707,3.51,1.32,0.468,1601.1,554.0,0.762,1.29157,0.00094,14.90139
2708,5.86,1.77,0.343,1636.3,557.4,0.756,1.51161,0.00089,12.612115
2709,3.46,1.034,0.344,1710.4,379.3,0.961,1.34343,0.00085,15.690223
2710,8.05,1.627,0.364,1667.7,598.6,0.664,1.58377,0.00082,12.083535
2711,1.39,1.497,0.43,1569.3,388.8,0.954,1.12878,0.00085,15.599757
2712,6.09,1.856,0.751,1556.9,524.6,0.809,1.30476,0.00092,13.143548
2713,5.77,1.82,0.227,832.1,396.8,0.947,1.2182,0.00075,16.48627
2714,7.35,1.856,0.326,1734.1,416.4,0.931,1.50266,0.00088,12.817001
2715,5.73,1.388,0.29,1341.7,369.2,0.968,1.50212,0.00091,13.026602
2716,7.06,1.834,0.514,728.7,308.0,1.001,1.58159,0.00079,11.543714
2717,2.73,1.174,0.286,1130.7,369.8,0.968,1.3278,0.00095,15.474603
2718,3.22,1.419,0.43,1171.7,469.9,0.878,1.38905,0.00093,13.708488
2719,3.72,1.679,0.287,1318.4,461.3,0.887,1.28974,0.0008,16.00258
2720,7.85,1.601,0.481,1364.5,469.2,0.879,1.54631,0.00088,11.990672
2721,4.37,1.76,0.399,786.6,499.7,0.843,1.47377,0.00074,13.742088
2722,5.12,1.545,0.322,1416.5,466.7,0.882,1.48296,0.00078,13.054888
2723,5.32,1.057,0.403,809.7,451.9,0.897,1.31757,0.00095,16.634473
2724,5.25,1.777,0.282,945.7,441.5,0.908,1.36589,0.00103,14.358451
2725,4.65,1.718,0.28,1532.1,303.4,1.002,1.30192,0.0008,15.022134
2726,6.19,1.463,0.461,1047.5,595.5,0.672,1.45088,0.0009,14.540386
2727,7.46,1.947,0.489,1301.3,559.4,0.752,1.57927,0.00081,11.506805
2728,7.85,1.781,0.657,1432.9,384.5,0.957,1.4593,0.00098,12.335959
2729,8.71,1.996,0.58,772.0,307.6,1.001,1.60526,0.00102,13.185543
2730,7.96,1.728,0.608,545.0,554.6,0.761,1.46858,0.0009,13.842726
2731,2.02,1.751,0.537,1491.5,567.7,0.737,1.26012,0.00086,15.594335
2732,6.6,1.375,0.402,895.8,475.3,0.872,1.5335,0.00076,12.897516
2733,6.72,1.236,0.324,991.0,577.0,0.717,1.53084,0.00089,13.403331
2734,8.38,1.015,0.321,677.6,555.9,0.759,1.47773,0.0008,14.588183
2735,7.92,1.692,0.64,732.5,319.6,0.996,1.46264,0.00098,11.97379
2736,6.12,1.399,0.432,1156.7,450.5,0.899,1.50428,0.00084,12.408852
2737,2.36,1.286,0.344,1408.2,595.9,0.671,1.29343,0.00087,15.520478
2738,4.49,1.692,0.276,1297.5,541.9,0.782,1.36551,0.00097,14.84401
2739,8.17,1.63,0.659,1390.9,462.7,0.886,1.35371,0.0009,13.005188
2740,4.95,1.044,0.215,1178.7,390.3,0.953,1.46363,0.00081,14.28916
2741,2.52,1.158,0.424,554.3,338.0,0.987,1.2788,0.00104,15.27984
2742,3.14,1.65,0.238,1640.3,480.6,0.866,1.10905,0.00086,17.686867
2743,2.77,1.304,0.274,952.5,381.5,0.959,1.27981,0.00076,15.045514
2744,5.34,1.475,0.382,1455.9,396.7,0.948,1.51811,0.00084,12.10719
2745,6.71,1.167,0.315,640.8,321.0,0.995,1.56344,0.00098,12.035459
2746,2.17,1.805,0.431,988.5,458.1,0.891,1.25532,0.00082,14.86766
2747,7.98,1.029,0.23,767.9,559.3,0.753,1.58398,0.00088,13.996195
2748,5.6,1.229,0.379,1631.5,333.9,0.989,1.48423,0.00086,13.072604
2749,8.75,1.167,0.447,1566.6,394.6,0.949,1.37613,0.0009,16.055123
2750,4.96,1.988,0.701,441.1,399.4,0.945,1.47313,0.00076,12.83841
2751,5.17,1.006,0.249,983.5,567.7,0.737,1.4888,0.00081,15.146442
2752,1.65,1.611,0.478,1594.2,364.1,0.971,1.19967,0.00097,14.813227
2753,6.74,1.752,0.644,1420.9,336.7,0.988,1.45058,0.0009,12.922518
2754,2.98,1.522,0.497,488.0,485.5,0.86,1.37708,0.00094,16.008891
2755,2.55,1.492,0.617,332.5,529.9,0.801,1.16362,0.001,16.541012
2756,6.21,1.094,0.362,828.2,309.1,1.0,1.47444,0.00084,13.707705
2757,6.08,1.751,0.656,1530.0,481.4,0.865,1.39096,0.00104,12.999894
2758,5.68,1.587,0.622,1791.0,436.3,0.913,1.33637,0.00083,13.867544
2759,3.27,1.122,0.426,1124.1,323.9,0.994,1.27418,0.00089,15.950609
2760,2.41,1.134,0.362,1178.3,563.3,0.745,1.26649,0.00096,16.776998
2761,3.01,1.369,0.452,1435.5,412.8,0.934,1.34968,0.00101,15.401861
